text,label
ได้กล่าวถึงนิทาน 4 เรื่อง คือ อาหรับราตรี ซึ่งผู้ใช้นามปากกาว่า ส.น.ม. เป็นผู้แปล เสฐียรโกเศศและนาคะประทีป เป็นผู้เกลาสำนวน พันหนึ่งทิวา ทศมนตรี และ นิทานปาชา อาหรับนิทานทั้ง 4 เรื่องนี้แนวเรื่อง,1.0
ผ่อน วีออสยังบ่หมดเลย,0.0
ต้องทานครบ 900 ขึ้นไปค่ะ หลังหักส่วนลดถึงจะสามารถแลกซื้อได้ค่ะ,1.0
ต่างกัน ถ้าไม่เป็นกันเองแล้วจะเรียกชื่อกันเล่นๆ อย่างนี้ได้อย่างไร เรารู้จักคุ้นเคยกับลุงเหมอและตาหนิดมากกว่าคุณเสมอและนายสนิทอย่างแน่นอน นักหนังสือพิมพ์และผู้อ่านหนังสือพิมพ์ก็รู้สึกเป็นกันเองกับ หนั่น มากกว่ารัฐมนตรีสนั่นเช่นกัน,1.0
เนเน่ผู้กินทุกอย่างๆๆ,0.0
จากแรมค่ำหนึ่งเดือนอ้ายมาเป็นขึ้นต้นปีใหม่ในวันขึ้นค่ำหนึ่งเดือนห้า ส่วนพระเจ้าปราสาททองนั้นก็ไม่ได้เปลี่ยนศักราชนะครับ เป็นแต่เปลี่ยนปีนักษัตรจากปีขาลมาเรียกเป็นปีกุน เป็นเรื่องทำนองนี้ละครับ แต่รายละเอียดไม่ทราบนะครับอยุธยายัง,1.0
ผู้รับบริการ ผมคิดว่าถูกแล้ว แต่ความรู้สึกนั้นมันเกิดขึ้นได้อย่างไร ผู้ให้บริการปรึกษา เป็นความรู้สึกที่คุณมีมานานแล้ว ผู้รับบริการ ครับ พยักหน้า ผู้ให้บริการปรึกษา มีอะไรที่สำคัญกว่านั้นที่คุณยังไม่ได้บอกอาจารย์หรือเปล่า,1.0
เบื่องานเก่า เจ้านายใหม่อาจจะคิดว่า ท่านเป็นคนประเภทเบื่อง่ายหน่ายเร็ว ซึ่งไม่เหมาะจะทำงานในองค์กร  ทำไมคุณจึงต้องการทำงานที่นี่ เมื่อโดนคำถามนี้ ท่านควรจะเตรียมคำตอบที่กะทัดรัดแต่กินใจหลาย ๆ ประโยคเข้าด้วยกัน เช่น,1.0
พูดได้ฮาดี เอา เหล้าแบล็ค ไปกินสักขวดมั๊ย,0.0
เดี๋ยวเอาไปปาหน้านะคะ🙄🙄🙄🙄🙄,0.0
ธรรมดามาโลกไม่จำครับ แหะๆ ความจริงคือ ผมทำให้เครื่องวีออส 1.5 แรงกว่าอัลติส 1.6 ได้ครับเลยชอบเครื่องวีออสมากกว่า,0.0
ผมใช้สำลีรถโรงบาลห่อละ75บาทยังไม่เคยเลยครับ อยู่ที่สเต็ปการจัดวาง,1.0
เมื่อกี้เอสเต้เค้าได้มั้ย,0.0
เหล้าแดงนี่ดิ ขึ้น 30 บาท/ขวด เลยรึ แสงโสมขวดละ 300 งี้ พระเจ้าช่วย!!!!!,0.0
มา แม้ว่าชีวิตร์ความเปนยังดำรงอยู่ตราบใดไม่วิบัติวิการขัดข้อง ก็ยังจะศึกษาอยู่แลยังจะศึกษาต่อไปเพื่อให้เปนคุณแก่ประเทศชาติสาศนาของตน ตนของตนได้ศึกษา รู้สึกในกิจการโลกย์แลธรรมเพียงใด จำจะต้องพยายามแนะนำให้แม่หมูหมู่,1.0
โดยที่ตลอดเวลาดังกล่าวเตี่ยหารู้ไม่ว่า ครูๆ ที่โรงเรียนจะพร่ำย้ำเตือนให้บรรดาลูกจีนอย่างผมและเพื่อนๆ รีบไปเปลี่ยนชื่อแซ่เป็นชื่อสกุลที่อำเภอเสีย เพื่อความสะดวกในการติดต่อราชการและเรียนสูงๆ ต่อไป,1.0
หากให้ตอบเพิ่มวันนี้ ผมคงจะปิดท้ายด้วยว่า ก็เหมือนกับสาเหตุการพังทลายของเอ็นรอนในอเมริกาขณะนี้นั่นแหละ ผมคิดว่ากรณีเอ็นรอนของสหรัฐจะเป็นตัวอย่างที่ดีกว่าของการปั่นหุ้น จ่ายหุ้นลม ซื้อกิจการคนอื่น อะไรทั้งหลายแหล่ ที่นักเล่นหุ้น,1.0
โนชีสคะ,0.0
ธนะรัชต์ และทหารใต้บังคับบัญชาของท่านเสียมิได้ ในการที่ทหารผู้รักษาสถานการณ์ตามหน้าที่ได้มีน้ำใจอดทนต่อเหตุการณ์อันรุนแรง ผมเองไม่เห็นด้วยในการประกาศภาวะฉุกเฉินและไม่เชื่อว่าเหตุการณ์ที่อ้างนั้นเป็นจริง ผมไม่ชอบให้รัฐบาลสั่งทหารให้เอาอาวุธมาตั้ง,1.0
ไม่ใช้กานิเย่,0.0
สรุปในปิยนาถ บุนนาค บรรณานิทัศน์ชนกลุ่มน้อยในประเทศไทย ตั้งแต่ระยะการปฏิรูปการปกครองในสมัยรัชกาลที่ 5 ถึงปัจจุบัน หน้า 91-92.   โปรดดูรายละเอียดเกี่ยวกับวิธีการประวัติศาสตร์จากการบอกเล่าที่ใช้ในงานวิจัยเรื่องนี้ในภาคผนวก ก.,1.0
ไม่เหี้ยทำไม่ได้นะแบบนี้ ไอ้หน้าข้อศอกหมาเอ้ย 😡😡😡,0.0
ตัวนี้แจ่ม แถวหอมีร้านขายอยุ่ร้านนึง เพียบเลย แจ่มจิง,0.0
ยาดองศพเอาไปแช่ผลไม้ขายไม่ไปไล่จับบ้างละคราบท่านผู้รู้ทั้งหลาย จับให้หมดบุหรี่ซองที่มีสารดองศพก้อจับให้หมดปชช.จะได้ปลอดภัยไร้สารพิษ,0.0
"สนใจYaris j eco ดาวน์100,000 ขอรายละเอียดค่างวด,ส่วนลด,ของแถมหน่อยครับ",1.0
จิตรกรผู้วาดภาพดอกทานตะวัน มีเบื้องหลังที่โกแกงบันทึกไว้ว่า ผมเกิดไอเดียในการวาดภาพเหมือนขณะที่เขากำลังวาดภาพหุ่นนิ่งที่เขาชอบ หุ่นนิ่งที่มีดอกทานตะวันใส่ในแจกัน เมื่อผมวาดเสร็จ เขาพูดว่า นั่นแหละเป็นภาพผม แต่เป็นภาพที่ผมได้กลายเป็น,1.0
เจอกันค่ะ,1.0
คุณปรัชญา ว่า ทำส่วนกลางให้ดี ส่งผลถึงต่างจังหวัดที่พัฒนาขึ้น หรือไม่ก็หายไปเลย เพราะไปดูซีดี ด้านคุณนนทรีย์ นิมิบุตร มองตลาดต่างจังหวัดแตกต่างจากกรุงเทพ ฯ ดังนี้ ต่างจังหวัดกับกรุงเทพไม่เหมือนกัน ต่างจังหวัดอาศัยกรุงเทพเป็นแรง,1.0
มีความ Toyota Crown ไปทำศัลย์ที่เกาหลี โดยรวมข้างนอกสวยมากกก ( ยกเว้นกระจังหน้า ) แต่ข้างในขอทำใจแปร๊บ,0.0
หรือถ้าเป็นการปฏิเสธพรรคประชาธิปัตย์เป็นหลัก ในช่วงนี้ ก็ค่อนข้างจะตรงไปตรงมา เช่นการกล่าวว่า แต่ว่านาทีนี้ นโยบายของคุณทักษิณ ผู้คนดูจะให้ความสนใจมากกว่านิดๆ เพราะคุณทักษิณยังไม่ได้ทำงาน ก็เลยยังไม่เห็นความบกพร่อง นโยบายที่,1.0
เงินดาวแค่19000จะส่งเดือนเท่าไรคับ,1.0
เพิ่งกินไปแต่ใช้บัตรอิออนแงๆ,0.0
Sivanna ก็อปหนักมาก ทั้งลิป ทั้งคุชชั่น แปรง รองพื้น บลาๆ,0.0
ลูกน้อง หนูอยากเรียนหัวหน้าตามตรงว่า หนูไม่สะดวกมาก ๆ ค่ะ เวลาต้องทำงานล่วงเวลา หัวหน้า  15 กรณีศึกษา ในกรณีศึกษาต่อไปนี้ ขอให้ผู้ตอบพยายามตอบคำถามต่อไปนี้,1.0
สาขาบิ๊กซีกัลปพฤกษ์ ยังมีอยู่มั๊ยค่ะ,1.0
หงส์ทองเพียวคืออะไรที่เหี้ยสุดแล้ว เหมือนซดไฟลงคอแล้วไปเบิร์นต่อในท้อง อีดอกกกกมีดับเพลิงเป็นเบียร์ตามไปอีกแก้วนี่ปิดจ็อบเลย นอนตายจ้า555555,0.0
ข้ารู้สึกว่าชุดมันอาจจะแพงกว่าค่าข้าวอีกนะเจ้าคะ😅,1.0
ส่วนที่เป็นซ้ายมือ ฉันรำคาญที่คุณชอบขัดขวางฉันเรื่อย คุณเป็นคนขี้ตกใจและโมโหง่าย ถ้าทุกอย่างไม่เป็นไปตามที่คุณต้องการ,1.0
มาช้าไปนี๊สสสสสส55555,0.0
เหลืออยู่ได้แต่สักสิ่งหนึ่งเลย จนถึงพระคัมภีร์ที่พระบาทสมเด็จพระนั่งเกล้าเจ้าอยู่หัว ทรงปริจาคพระราชทรัพย์เป็นอันมาก ให้สร้างตามฉบับที่โปรดให้ทรงชำระถวายนั้น ก็ว่าจะเผาเสียให้สิ้นการนั้นก็หาสำเร็จดังความคิดไม่ มาครั้งนี้ด้วยอำนาจเหตุอย่างไรเล่า,1.0
May แอนส์แบชเชอร์ Ansbacher 1990 และมีอิทธิพลพอสมควรต่อผลการทดลองจูเลียน ร้อตเตอร์ Jullian Rotter นอกจากคุณประโยชน์ซึ่งมีมากพอสมควรแล้ว ทฤษฎีของแอ็ดเลอร์ยังมุ่งสนใจปรากฏการณ์ซึ่งสอดคล้องกับสังคมสมัยใหม่เป็นอย่างยิ่ง ยกตัวอย่างเช่น เขาได้พูดถึงการ,1.0
ครูบ้านนอกสาย สีมา เป็นตัวละครในนวนิยายเรื่องปีศาจ ของเสนีย์ เสาวพงศ์ และกล่าวถึงทิศทางและสถานที่ผิดความเป็นจริง เช่น ถ้าคุณขับรถไปตามถนนสี่พระยา พอถึงสี่แยกสุขุมวิทตัดกับสี่พระยาให้เลี้ยวขวา ตัดขึ้นสะพานพุทธไปเลย ถ้าเลี้ยวซ้าย,1.0
อะเครค่ะ,1.0
พาชม Mazda 3 ด้วยคร้าบบ,0.0
จงเริญๆครับเบียร์ช้าง กลับบ้านไปผมก็อบอ่นกับผ้าห่มช้างนี่แหละครับ,1.0
จนป่านนี้ผมยังไม่เห็นโฆษณาสมัครงานของคุณเลย คุณมัวแต่ไปทำอะไรอยู่นะ นายโพยม โธ่ ท่านครับ ผมติดต่อไปยัง แล้ว เขาบอกว่าในอาทิตย์นี้เขามีโฆษณาเต็มต้องรออีก 2 วันก่อนจึงจะมีที่ว่างลง,1.0
ฮัลโหลๆ มีอะไรให้ก้อนพอช่วยได้ไหมครับ,0.0
ตากูบวมตั้งแต่แก้วแรก 55555',0.0
Nissan. Navara4ประตูตัวใหม่คับ,1.0
ควรจะตั้งคำถามเพื่อให้ลูกค้าได้พูดมากที่สุด คำถามอาจเป็นว่า ไม่ทราบว่า คุณรู้สึกว่าสินค้าของเราเป็นอย่างไร เมื่อเทียบกับของบริษัทอื่น คุณคงทราบดีว่า ราคาและงวดการผ่อนชำระของเราจะช่วยประหยัดได้มากนะคะ ถามหยั่งทีท่า,1.0
พ่อเคยไปหาหมอโรคหัวใจ กลับมาเกือบตาย พี้สะใภ้เอายากลับไปที่รพ ได้คำตอบกลับมาแบบ ชิลๆ ว่า ขอโทษจ่ายยาผิด สาสสส ไม่บอกชื่อรพ นะ ไม่อยากโดนฟ้อง,0.0
อยากลองกินชาไข่มุกแมคโดนัลด์ ให้เพื่อนซื้อมาฝากมันจะเน่าก่อนมั้ย555555,0.0
ข้อความในเรื่องสั้นว่า แกยังรู้สึกตัวอยู่ค่ะ แต่บอกว่าเจ็บหน้าอก รถติดมาก เพราะเขากำลังก่อสร้างอะไรก็ไม่รู้ค่ะ ดังนั้น ภาพเหล่านี้จึงไม่ใช่เพียงภาพประกอบเรื่อง หากแต่ข้อความในภาพหรือสัญลักษณ์ในภาพล้วนสื่อความหมายของเรื่องสั้นทั้งเรื่องไป,1.0
ถ้าคุณรู้จักช่างทำแอร์ซึ่งรวมกลุ่มกันเป็นโรงงานผลิตแอร์ขายให้คุณ แอร์ที่ซื้อขายนี้ไม่ใช่สินค้า แต่เมื่อมีผู้นำแอร์ที่ผลิตขึ้นมาตกแต่ง ติดยี่ห้อ ทำสีสันให้แตกต่าง และมีสโลแกนว่า เป็นหนึ่งในสิ่งดีๆของชีวิตที่เป็น,1.0
ถ้าคุณไปรับประทานอาหารที่ร้าน แล้วคนเสริฟอาหารที่ไม่ตรงตามที่สั่งมาให้ คุณกล่าวทักท้วง ในการเรียน ขณะที่มีการอภิปรายกัน ถ้าคุณไม่เห็นด้วยกับคนส่วนใหญ่ คุณกล่าวแสดงความไม่เห็นด้วยอย่างสุภาพ,1.0
คุณค่าสองประการ คือประการแรก คุณจะค้นพบว่าผู้วิจารณ์รู้สึกอย่างไร ประการที่สอง การที่คุณถามเกี่ยวกับการประเมินผล เท่ากับคุณกำลังบังคับให้คนนั้นประเมินผลการตัดสินของเขาเอง บางทีการตัดสินก็ไม่มีเหตุผลที่สมควรการถูกบังคับให้ตรวจสอบความรู้สึกของตนเอง,1.0
ไม่เอา จะเข้าไปดูข้างในร้าน,0.0
มันเป็นเพราะกรุ๊ปเลือดนะ,0.0
กอฟเลี้ยง เย้ๆๆ,0.0
ลอรีอัล รีไวทัลลิฟท์ เดอร์มาลิฟท์เดย์ครีม 50กรัม/ไนท์ครีม 50กรัม ได้รับคูปองส่วนลด 120บาท เหลือ 479บาท ในโปรโมชั่น watsons Beauty in Summer (29 มี.ค.-25 เม.ย. 61),1.0
เรื่อยๆ คือ คนในรัฐสภาจำนวนไม่เกิน 700 คน ใน 700คนนี้ ก็อย่างที่ผมบอกมีพวกกระตือรือร้นอยู่รวมสองสภาแล้วผมคิดว่าไม่เกิน 50 คน จากสภาผู้แทนประมาณ 37 คน และจากวุฒิสภาประมาณ 13 คน,1.0
การสะท้อนความรู้สึก reflection of feeling ผู้รับบริการ ใช่ครับ เพื่อนคนนี้เป็นเพื่อนแท้ของผม ผมเข้ากับใครไม่ได้ง่ายนัก เราสนิทกัน มากเป็นทหารเรือด้วยกัน วันหนึ่งมีข้าศึกมาโจมตีทางอากาศ เรายิงสู้ข้าศึก ด้วย,1.0
ทานไป 1400 วันนี้ อดเลยต้องพรุ่งนี้ แถมลืมเอาบัตรสมาชิกไปด้วย ฮือออออ,0.0
บัดนี้เพื่อร่วมแสดงความปีติยินดีแด่คู่บ่าวสาว คือ คุณ เจ้าบ่าว และ คุณ เจ้าสาว เจ้าบ่าวนั้นเป็นผู้ที่ผมสนิทสนมคุ้นเคยมาด้วยเป็นเวลานานในฐานะเพื่อนร่วมงาน คุณ เจ้าบ่าว เป็นผู้ที่มีความรับผิดชอบสูง มีความมานะบากบั่นในการ,1.0
ควรจะเป็นอย่างนั้นครับ การที่นโยบายของเรารวมกันเป็นเอกภาพและเป็นกลยุทธ์สำหรับภาพรวมก็จะสามารถทำให้การเจรจาชัดเจนขึ้น ผมยกตัวอย่างง่าย ๆ สมมติว่าถ้าเราไม่มีเอกภาพทางนโยบาย คนเจรจาการค้าบอกอย่างหนึ่ง แต่ไม่ว่ากระทรวงที่หน้าที่ปฏิบัติ,1.0
เห็นน้องที่ทำงานใช้ เลยใช้บ้าง ทางSnailwhite ทราบเลยติดต่อให้เป็นพรีเซนเตอร์ครับ,1.0
เร็วและรีบ ไปให้สุด แล้วหยุดที่คำว่า Sold Out !!! ของเข้าแล้วรีบๆ YSL Manifesto edp 90ml 2490.- มี 8 ขวด เติมความหอมให้น่าหลงใหลตามแบบฉบับสาว YSL ด้วยความหรูหราจากกลีบดอกไม้สีขาวอย่างดอกมะลิ ให้ความหอมตราตรึงชวนค้นหา และลิลลี่ เดอะ แวลลี่ กลิ่นหอมสดใสแห่งฤดูใบไม้ผลิ แบล็คเคอร์แรนท์สอดประสานกลิ่นหอมชื่นใจแบบผลไม้เปรี้ยว ท่ามกลางหัวน้ำหอมจากสนซีดาร์และแก่นจันทร์ กลิ่นอายความหอมจากธรรมชาติที่พร้อมท้าท้ายทุกสิ่งตามแบบฉบับหญิงสาวผู้รักอิสรภาพ สนใจทักโล้ดด,0.0
"มาคราวนี้มันคนละอย่าง ท่านผู้ใหญ่ท่านก็เลยตกลงกัน และแต่งให้ดิฉันอยู่กินกับนายสวัสดิ ซึ่งเดี๋ยวนี้ดิฉันเรียกว่าคุณพี่ เมื่อฤกษ์วันอังคารเดือนหก ขึ้นสิบสามค่ำ ก็เปนศุขสบายด้วยกันมาจนตราบเท่าคุณพี่เปนคุณพระทุกวันนี้.""",1.0
ขายผ้าอนามัยแค่เห็นหน้าอย่างเดียวไม่ต้องร้องไม่ต้องเต้นก็ซื้อแล้ว คนสวยขายดีไปหมด,0.0
นี่ งง ตรรกะคนประเภทหนึ่งประเทศเกิดภัยพิบัติแต่โทษการเมือง งงใน งง,0.0
กับที่ประชุม ระบบการควบคุมต้นทุนใหม่นี้ จะช่วยแก้ปัญหาทางด้านต้นทุนการผลิตที่สูงของเราได้ ผมต้องการให้พวกคุณทุกคนช่วยทำให้ระบบใหม่นี้ทำงานได้ แต่คุณน้อยหน่าครับ คุณสำเภา หัวหน้าคนงานที่ดีที่สุดคนหนึ่งของบริษัทพูด ผม,1.0
เบื่องหลังคาบสั่งห้ามออกสื่อ,0.0
คนขายบุหรี่ไฟฟ้าตั้งเยอะทำไมไม่จับมาจับคนซื้อทำไม เจอในรถยึดรถถ้าเจอในโรงเรียนยึดโรงเรียนด้วยน้ะคับ,1.0
บริการ หนูจะไม่ยอมตามใจแม่อีกแล้ว หนูจะทำตามในหนูเอง ตั้งแต่พรุ่งนี้เป็นต้น ไปหนูจะไม่ยอมลดน้ำหนักอีกต่อไป ผู้ให้บริการปรึกษา ใครเป็นคนต้องการให้คุณลดน้ำหนัก ผู้รับบริการ แม่ หนูไม่เคยคิดเช่นนี้มาก่อนเลย,1.0
ครั้งโน้นใช้วิสเปอ มาหลังๆโซฟี แรงกว่าเดิมอีก เป้นผื่นคันมากต้องใข้แป้งทา,0.0
เป็ดเอ็มเคนะเจ๊ อิอิ,0.0
ไทยก็มาเป็นใหญ่ในลุ่มน้ำเจ้าพระยากล่าวตามจารึกก็ประมาณปี พ.ศ.1760 เป็นต้นมา ตัวอักษรพ่อขุนรามคำแหงมหาราชได้เกิดขึ้น ผมอยากกล่าวว่าพ่อขุนรามคำแหงมหาราช ไม่ได้นำเอาตัวอักษรไทเดิมมาดัดแปลงอย่างที่เจมส์ แชมเบอร์เลน เสนอได้ว่า,1.0
เอาที่แกสบายใจมีเบียร์ช้างใหม,0.0
ที่เด่นที่สุดของบท ความรู้สึกที่ได้จากเสียงนี้ก็คือการเคลื่อนไหวอย่างมีชีวิตชีวาโดยเฉพาะอย่างยิ่งในคำ อรุน แอร่ม ระเรื่อ โปรดเทียบความรู้สึกจากเสียง /ร/ ในคำอื่นๆ เช่น จรัส จรูญ จรุง ระริก ระรัว ระริว เสียงหนักใน,1.0
อยากกินๆๆ,0.0
3ลักษณะทั่วไปและประวัติส่วนตัว 3.1ลักษณะทั่วไป ชนะ รูปร่างผมสูง ผิวเนื้อสองสี แต่งกายไม่สุภาพ เอาเสื้อออกนอกกางเกงมากเกินไป จนดูรุ่ยร่าย พูดจาฉะฉาน เป็นคนกล้าพูด กล้าแสดงออกชอบบริการรับอาสาทำนั่นทำนี่ แต่ไม่ค่อยรักษาคำพูด,1.0
เห็นคอมเม้นท์ว่าไม่อร่อย,0.0
สัตว์เลี้ยงกลับไม่ได้รับอันตรายอันใด และสามารถหนีออกจากแว่นแคว้นนั้นไปได้ ก่อนที่แคว้นทั้งแคว้นจะพินาศ  ท่านผู้อ่านครับ ผมอ่านชาดกเรื่องนี้แล้วก็ได้แง่คิดหลายอย่าง บางคนทำชั่วแล้วกลับเจริญรุ่งเรือง ก็นึกเอาเองว่ากรรมชั่วไม่,1.0
ผมขอแสดงความเสียใจกับท่าน ส.ส.ผู้ทรงเกียรติ ที่อดเป็นรัฐมนตรีงวดนี้ด้วยครับ การที่ผมเรียกการเลือกสรรรัฐมนตรีเป็นงวดๆ ก็เพราะมันเหมือนหวยครับ,1.0
คนทำงานอยู่ในจังหวัดสตูลจะต้องสร้างภาพพจน์ขึ้นใหม่ ในการทำงานผมได้กำหนดนโยบายแนวทางหรืออุดมการณ์ในการทำงานไว้ในสมัยที่ผมไปรับงานที่นั่นอยู่ เราเรียกว่า แนวทางการทำงานหรืออุดมการณ์ในการทำงานแบบ 3 ส ส แรกคือเรื่องความ,1.0
อ่าว ไม่ทัน,0.0
จะมีกล่องหน่อยก้มะด้าย,0.0
1 1 2 3  4  5 คุณแสดงสีหน้าได้สอดคล้องกับเรื่องราวต่าง ๆ ที่เล่า หรือเหตุการณ์ต่าง ๆ ที่ประสบ,1.0
ปญอ.ไอ้พวกนี้ปิดโรงงานมึงไปเลย,0.0
พรุ่งนี้เลย ที่ไหนก็ได้ 555+,0.0
LINEUP ศิลปินมาแล้ว!! เสาร์นี้แล้ว งานนี้มีดีเจเปิดสลับศิลปินเล่นตลอดงาน บัตร Pack A เหลือ 15 แพ็คสุดท้าย บัตร Pack Regular เหลือ 20 แพ็คสุดท้าย รีบจับจอง ตอนนี้ยังมีบัตร VIP เหลือนิดหน่อย ส่วนบัตร Pre sale 900฿ ยังมีนะจ๊ะ ซื้อบัตรได้ที่ LINE : (<unk> หรือทาง EVENT POP : <unk>,0.0
ซื้อแจสขับดีก่าแบบนั้ย,0.0
อีเหี้ยจีนทำเบียร์ช้างปลอม,0.0
มึงงง กูแบบกำลังนั่งน้อยใจจะงอแงว่าเออทำไมหายไปนานกว่าทุกวันเลย บางที2-3ชม.ตอบ พอเห็นเค้าทักมางี้กูรีบหายเลย ไม่อย…,0.0
วีออสในรายการจดทะเบียนแจ้งความจุกระบอกสูบ 1498 cc ครับ เลยทำแท็กซี่ไม่ได้,1.0
ภาษาเด็ก  คุณแม่   ชมพู่   ดีครับ   ภาษาผู้ใหญ่ ดูเฉพาะคำที่พิมพ์ตัวเข้ม พยางค์ที่สองของถ้อยคำ,1.0
